Date,Action,Qty,Price,Total
2008-11-11,BUY,0.04871028421136794,2938.65,143.14247669773638
2008-11-12,BUY,0.059329531273490055,2848.45,168.99720335597274
2008-11-14,BUY,0.06400629101240136,2810.35,179.88007994670215
2008-11-17,BUY,0.06497583882014289,2799.55,181.90310956893106
2008-11-18,BUY,0.080361078497423,2683.15,215.6208277703605
2008-11-19,BUY,0.08707163593311605,2635.0,229.4337606837608
2008-11-20,BUY,0.09916104133797499,2553.15,253.17301269205083
2008-11-21,BUY,0.07861918618403464,2693.45,211.7568470273881
2008-11-24,BUY,0.07655320738504502,2708.25,207.32522390054817
2008-11-25,BUY,0.08387098074140939,2654.0,222.59358288770053
2008-11-26,BUY,0.07027666113541714,2752.25,193.41894060995182
2008-11-28,BUY,0.0694829212194379,2755.1,191.43239625167334
2008-12-01,BUY,0.07933631727700993,2682.9,212.85140562248995
2008-12-02,BUY,0.08254126826428508,2657.8,219.3781827928169
2008-12-03,BUY,0.08275674004447771,2656.45,219.83914209115278
2008-12-04,BUY,0.06467212196546278,2788.0,180.30587603971023
2008-12-05,BUY,0.07393845754756648,2714.4,200.69854916711444
2008-12-08,BUY,0.06469379557533066,2784.0,180.10752688172053
2008-12-10,BUY,0.0461835802836224,2928.25,135.2370689655173
2008-12-11,BUY,0.047075084251708976,2920.15,137.46630727762798
2008-12-12,BUY,0.046745415510284834,2921.35,136.5597196009706
2008-12-15,BUY,0.039729161869076254,2981.2,118.44057736409012
2008-12-16,BUY,0.03285361323427896,3041.75,99.93247805536802
2008-12-17,BUY,0.04251047337503347,2954.35,125.59081701553012
2008-12-18,BUY,0.030664217279584266,3060.75,93.85550303848754
2008-12-19,BUY,0.028881522442490173,3077.5,88.8828853167635
2008-12-22,BUY,0.032822258742989156,3039.3,99.75669099756695
2008-12-23,BUY,0.0403403660266018,2968.65,119.75642760487143
2008-12-24,BUY,0.0459991975159171,2916.85,134.1727592743028
2008-12-26,BUY,0.053315536212415734,2857.25,152.33581584292486
2008-12-29,BUY,0.04525063478156105,2922.2,132.2314049586777
2008-12-30,BUY,0.03833393262351515,2979.5,114.21595225176338
2008-12-31,BUY,0.040175682059110686,2959.15,118.88586956521739
2009-01-01,BUY,0.031801213570142185,3033.45,96.46739130434781
2009-01-02,BUY,0.030203070253624058,3046.75,92.0212042952291
2009-01-05,BUY,0.022432008934821633,3121.45,70.02039428959898
2009-01-06,BUY,0.023367910852861485,3112.8,72.73963290278724
2009-01-07,BUY,0.04446091075871171,2920.4,129.84364377974168
2009-01-09,BUY,0.05016346902157339,2873.0,144.11964649898036
2009-01-12,BUY,0.05834290859537221,2773.1,161.79071982582667
2009-01-13,BUY,0.0627428565490851,2744.95,172.22600408441113
2009-01-14,BUY,0.051098710645060094,2835.3,144.88017429193889
2009-01-15,BUY,0.0642194317247378,2736.7,175.74931880108994
2009-01-16,BUY,0.05226189732459065,2828.45,147.8201634877384
2009-01-19,BUY,0.05013750846196158,2846.2,142.70137658443502
2009-01-20,BUY,0.05630558988734058,2796.6,157.46421267893666
2009-01-21,BUY,0.06801141095452994,2706.15,184.0490797546012
2009-01-22,BUY,0.06807087589835342,2713.8,184.73074301295154
2009-01-23,BUY,0.060736576152379027,2678.55,162.68595605295485
2009-01-27,BUY,0.04851231214257281,2771.35,134.44459625631916
2009-01-28,BUY,0.03670104611174607,2849.5,104.57963089542044
2009-01-29,BUY,0.0352951936762749,2823.95,99.6718621821165
2009-01-30,BUY,0.029027178385049587,2874.8,83.44733242134056
2009-02-02,BUY,0.037084264076253357,2766.65,102.59917920656635
2009-02-03,BUY,0.034622487218892446,2783.9,96.38554216867468
2009-02-04,BUY,0.03201014159478436,2803.05,89.72602739726031
2009-02-05,BUY,0.03473870702532452,2780.05,96.57534246575344
2009-02-06,BUY,0.02674102116009776,2843.1,76.02739726027394
2009-02-09,BUY,0.017180202638518646,2919.9,50.1644736842106
2009-02-10,BUY,0.015281534942795185,2934.5,44.84366428963247
2009-02-11,BUY,0.01617565125633469,2925.7,47.3251028806584
2009-02-12,BUY,0.02015141106462772,2893.05,58.299039780521234
2009-02-13,BUY,0.013492469096953464,2948.35,39.78052126200274
2009-02-16,BUY,0.025523023332136654,2848.5,72.70233196159126
2009-02-17,BUY,0.03540139362661035,2770.5,98.07956104252398
2009-02-18,BUY,0.0344094035481405,2776.15,95.52566566017026
2009-02-19,BUY,0.032412373186035764,2789.35,90.40945314646885
2009-02-20,BUY,0.03895648593194581,2736.45,106.60247592847311
2009-02-24,BUY,0.039064628874396906,2733.9,106.79878887971371
2009-02-25,BUY,0.03524202723904637,2762.5,97.35610024786558
2009-02-26,BUY,0.032140319293799034,2785.65,89.53168044077128
2009-02-27,BUY,0.034707946889101816,2763.65,95.92061742006624
2009-03-02,BUY,0.045961331337613175,2674.6,122.92817679558019
2009-03-03,BUY,0.05345994896497328,2622.4,140.19337016574593
2009-03-04,BUY,0.04999134841470799,2645.2,132.23711482658555
2009-03-05,BUY,0.0600780225769454,2576.7,154.80304077401522
2009-03-06,BUY,0.0533159217257868,2620.15,139.6957123098203
2009-03-09,BUY,0.059560990224909544,2573.15,153.259361997226
2009-03-12,BUY,0.0528064152287085,2617.45,138.21815154038305
2009-03-13,BUY,0.03828054754198371,2719.25,104.09437890353921
2009-03-16,BUY,0.030643056666397623,2777.25,85.1034291267528
2009-03-17,BUY,0.032945638479937506,2757.45,90.84595082650367
2009-03-18,BUY,0.027849796993629362,2794.7,77.83182765809597
2009-03-19,BUY,0.026240943826345765,2807.15,73.66226546212651
2009-03-20,BUY,0.026241878649160687,2807.05,73.66226546212651
2009-03-23,BUY,0.010164244499624992,2939.9,29.881862404447514
2009-03-24,BUY,0.010122507026367945,2938.7,29.747011398387478
2009-03-25,BUY,0.004893399277403399,2984.35,14.603616133518834
2009-03-30,BUY,0.006913645051090041,2978.15,20.589872008903807
2009-03-31,BUY,0.0017970275947133856,3020.95,5.428730512249402
2009-06-04,SELL,5.025478642062472,4572.65,22979.754912626962
2012-06-04,BUY,0.00037939468753723913,4848.15,1.8393623543836657
2013-08-06,BUY,0.0038503597265420984,5542.25,21.339656194427945
2013-08-07,BUY,0.005477556052394967,5519.1,30.23117960877306
2013-08-08,BUY,0.003878152637644126,5565.65,21.58444022770403
2013-08-12,BUY,0.00285336663021966,5612.4,16.014234875444817
2013-08-13,BUY,0.0002081377748852133,5699.3,1.1862396204032961
2013-08-16,BUY,0.005491999658720658,5507.85,30.24911032028458
2013-08-19,BUY,0.013521776714561425,5414.75,73.21704046517148
2013-08-20,BUY,0.013953830893798097,5401.45,75.37091988130572
2013-08-21,BUY,0.017327576709383594,5302.55,91.88034188034197
2013-08-22,BUY,0.013614659334103942,5408.45,73.63420427553446
2013-08-23,BUY,0.011395174111206273,5471.75,62.35154394299292
2013-08-26,BUY,0.011215796579553,5476.5,61.423309967922
2013-08-27,BUY,0.017867621121274452,5287.45,94.4741532976826
2013-08-28,BUY,0.017988331194408305,5285.0,95.0683303624479
2013-08-29,BUY,0.013621237746165615,5409.05,73.67795603089712
2013-08-30,BUY,0.011265881559995071,5471.8,61.64465071998104
2013-09-02,BUY,0.008578849276052363,5550.75,47.619047619047656
2013-09-03,BUY,0.015560386671685248,5341.45,83.11502738747316
2013-09-04,BUY,0.011916006497131482,5448.1,64.91959499702203
2013-09-05,BUY,0.007134822442835292,5592.95,39.90470518165564
2013-09-06,BUY,0.004403719775960527,5680.4,25.01488981536618
2014-09-08,SELL,0.21150463779605866,8173.9,1728.8177588812039
2020-03-23,BUY,0.004584641042109621,7610.25,34.89026449071474
2020-03-24,BUY,0.0013706075243460475,7801.05,10.692177827799734
2020-06-18,SELL,0.005955248566455669,10091.65,60.09828419567235
